,temperature,pressure,flow_rate,target
873,1,0,2,95.70090323842098
874,2,1,0,107.7149993636339
875,4,2,1,114.05319996998611
876,1,1,4,104.81753514400815
877,2,1,4,86.68613070212906
878,1,1,0,107.38032875650335
879,4,1,2,102.485713897017
880,4,0,3,118.72112335872032
881,2,0,3,115.53873405863033
882,1,0,0,100.60952827841258
883,4,2,3,82.05493987677487
884,3,0,1,86.94099688335838
885,4,2,1,89.00421280723933
886,3,0,3,93.69467332167488
887,1,4,3,105.36100855179507
888,3,1,1,114.30348780256116
889,4,3,4,98.97762613969245
890,4,3,1,100.32249575800945
891,3,0,3,102.86612610000007
892,4,2,3,89.68189373735319
893,4,1,4,81.49215484714088
894,4,2,4,64.8912420537858
895,3,4,0,86.09701283846255
896,2,0,4,109.46290906535575
897,3,4,3,85.94177123920865
898,4,2,3,95.24385925148121
899,0,3,0,109.32862574824634
900,3,1,4,110.41378992845337
901,1,1,4,78.40934295667921
902,3,3,1,119.94118712907283
903,4,1,4,122.5470017871097
904,2,1,0,77.40300285562881
905,2,3,1,83.52326260717692
906,0,3,2,123.82181366292383
907,3,0,2,97.06292957489399
908,3,2,3,55.60444105096298
909,4,3,0,72.00636990534628
910,2,0,4,95.01260749655037
911,3,3,0,76.73914699430796
912,3,2,1,91.73152458727117
913,4,2,0,100.64792427367158
914,1,1,2,129.24509208069458
915,2,4,4,94.19092167544422
916,3,2,3,121.45083599145518
917,2,4,3,128.57520324073542
918,1,3,1,128.68619338704153
919,2,4,2,105.69509186771137
920,3,3,2,60.73421704322052
921,0,3,2,109.21649730807731
922,2,1,0,120.96799775627082
923,1,0,3,98.37865789129165
924,4,2,2,134.89167740150498
925,0,2,3,117.19667122934915
926,0,3,2,111.36546754305569
927,3,3,2,121.72761422411676
928,4,3,2,106.66739702521757
929,3,4,0,50.14379001209293
930,0,4,4,90.01722097059269
931,4,3,2,123.94336054495707
932,0,1,0,83.84817319803408
933,0,4,4,95.53054989526122
934,4,3,2,79.10327372193858
935,0,4,0,135.67845190403537
936,0,2,3,133.6298491483603
937,3,0,1,82.32262209718542
938,3,0,4,102.94596000778168
939,1,1,3,86.39011904471904
940,0,4,4,112.29889278062757
941,3,3,2,110.19366154484658
942,3,2,2,116.23411143226531
943,2,0,4,106.63836895415774
944,4,2,0,158.70812412776937
945,0,1,2,79.44152469978522
946,0,3,2,65.7879329112697
947,1,0,0,92.13819598597077
948,2,1,2,68.64023468879465
949,2,0,3,70.15075459988014
950,1,4,3,79.97370691604067
951,3,2,0,81.55622189136744
952,0,4,0,80.9076379609988
953,4,4,1,110.36437900890823
954,2,0,4,89.87621877829328
955,4,4,0,96.4097085025504
956,2,3,3,117.8846554900187
957,4,1,0,84.67354950437148
958,3,4,3,94.70908202590556
959,3,1,0,107.3151997218583
960,3,0,3,61.16864398759557
961,4,3,0,52.30188982098835
962,3,1,3,106.92234657595445
963,3,1,0,109.84028561133798
964,2,3,3,141.28440269704822
965,4,2,4,103.1618975173362
966,1,3,0,116.3947943451619
967,4,0,4,96.09054712828052
968,2,1,2,105.94454443170173
969,0,4,0,133.34513683499068
970,2,0,2,57.52014363748729
971,0,1,0,108.2723251514336
972,4,0,3,142.71173460154733
973,1,4,3,105.64068438418686
974,1,4,0,133.01145926465696
975,0,2,1,87.41575700941115
976,1,4,4,99.35905011672573
977,0,2,4,100.67049404777175
978,0,3,2,55.648178412824585
979,3,1,4,76.636443442996
980,3,4,2,78.06249841232028
981,2,4,0,116.44132156065055
982,0,4,4,117.4430621136811
983,2,1,2,106.48072885413066
984,2,0,2,116.48205793711412
985,0,0,2,96.71701174556452
986,4,2,3,124.03863339079086
987,4,2,3,100.17576885264144
988,1,2,2,101.15728094853513
989,2,4,2,94.68814733475178
990,3,3,2,113.68900955272855
991,0,2,3,91.57602366774174
992,2,0,1,119.52862754396136
993,1,2,4,77.35701718567987
994,0,0,1,78.02167490543613
995,2,2,1,113.74853510253008
996,4,0,0,98.22911570833975
997,3,0,0,90.92217167693744
998,1,4,4,117.80115464950919
999,3,2,1,87.85477171827831
